,CTR,TTR,PR,Expansion Ratio,time
105,2.423795138888889,1.2081704397803605,15.521042084168338,0.19089735313105227,11829
106,2.5693993055555553,1.271291252413894,18.43486973947896,0.19382541580606588,11828
107,2.734565972222222,1.4043044612757207,22.556112224448896,0.1991915063746613,11827
108,2.0172048611111113,1.1568262602094825,7.260521042084169,0.18410157328181065,11826
109,2.000732638888889,1.0560541190640234,7.041082164328658,0.1847160950619041,11825
110,2.0339930555555554,1.0176360129056488,7.501002004008016,0.18527918781725888,11824
111,2.1246666666666667,1.0635148650768749,8.915831663326653,0.18599685322544393,11823
112,2.2341875,1.118443505748734,11.081162324649299,0.1876299846279049,11822
113,2.3392847222222226,1.1681989687018526,13.21743486973948,0.18929573193844285,11821
114,2.4232048611111114,1.2069902834715847,15.504008016032065,0.19104246106120337,11820
115,2.5688472222222223,1.2701898279059458,18.412825651302608,0.19405746626033954,11819
116,2.734097222222222,1.4034301897335602,22.529058116232466,0.199386230208148,11818
117,2.006996527777778,1.1447938202295789,7.12124248496994,0.18404390037990714,11817
118,2.0014756944444443,1.0574610747278486,7.051102204408817,0.18487992042063378,11816
119,2.0334756944444443,1.0165066994967908,7.493987975951904,0.18545260061505547,11815
120,2.124111111111111,1.062359418318774,8.906813627254508,0.18618517268534146,11814
121,2.233559027777778,1.117248723309989,11.070140280561123,0.18781679942070964,11813
122,2.3385243055555556,1.1669544688527753,13.203406813627254,0.18949685057296806,11812
123,2.4226180555555556,1.2058135568442083,15.486973947895791,0.1911878881987578,11811
124,2.568298611111111,1.2690889180310139,18.39178356713427,0.19422500681013347,11810
125,2.7336319444444444,1.4025563772250491,22.502004008016034,0.1995814222736786,11809
126,1.9811944444444443,1.0784739845491638,6.782565130260521,0.1845176540109322,11808
127,1.9967118055555555,1.0457870839731296,6.988977955911824,0.18508960573476702,11807
128,2.032958333333333,1.015381935192966,7.486973947895792,0.18562633832976444,11806
129,2.1235555555555554,1.0612066371912936,8.89879759519038,0.1863528881882671,11805
130,2.232934027777778,1.1160561978587589,11.059118236472946,0.187913382259672,11804
131,2.3377638888888885,1.1657121299437379,13.190380761523047,0.18960802187784867,11803
132,2.4220347222222225,1.204637400257474,15.469939879759519,0.19139840663255392,11802
133,2.5677534722222224,1.2679912320675903,18.370741482965933,0.19439293116613943,11801
134,2.733166666666667,1.4016809968087485,22.4749498997996,0.19973250111457871,11800
135,1.9636354166666667,1.0306015451074837,6.56312625250501,0.1850381679389313,11799
136,1.9929131944444443,1.0356018461248975,6.9388777555110215,0.18527075812274368,11798
137,2.032440972222222,1.0142583066680562,7.478957915831664,0.18582529474812431,11797
138,2.1229999999999998,1.060054888260847,8.889779559118237,0.18642921550946798,11796
139,2.2323090277777777,1.114867670962273,11.048096192384769,0.18810085253038272,11795
140,2.3370069444444446,1.1644731954749814,13.176352705410823,0.18980988593155892,11794
141,2.421451388888889,1.2034649788206682,15.453907815631263,0.19153212734228103,11793
142,2.5672083333333333,1.2668957849804425,18.349699398797593,0.19456124064871952,11792
143,2.7327048611111113,1.4008124327366935,22.448897795591183,0.1999196572040707,11791
144,1.9466666666666665,0.982833904109589,6.35871743486974,0.18547116293728333,11790
145,1.9923124999999997,1.0344919534460584,6.93186372745491,0.18545822492049724,11789
146,2.031923611111111,1.013137523624644,7.471943887775551,0.1859997317956283,11788
147,2.1224479166666668,1.0589073478769437,8.880761523046091,0.1866185264583098,11787
148,2.2316875,1.1136814132305213,11.036072144288577,0.18830579262756492,11786
149,2.33625,1.1632379168896023,13.163326653306614,0.18999771637360127,11785
150,2.420871527777778,1.2022960050831097,15.43687374749499,0.19174347656757107,11784
151,2.566666666666667,1.2658035714285714,18.32865731462926,0.19472993658429913,11783
152,2.7322465277777774,1.3999443376240808,22.42184368737475,0.20011619073155473,11782
153,1.9317708333333334,0.9377837692100296,6.185370741482966,0.185809168961607,11781
154,1.987003472222222,1.0199840281551822,6.862725450901804,0.18572054314498468,11780
155,2.0314097222222225,1.0120161491575022,7.464929859719439,0.1861744966442953,11779
156,2.1218958333333333,1.0577592103497593,8.871743486973948,0.18680822227241925,11778
157,2.2310625,1.112497782259947,11.025050100200401,0.1884940470780696,11777
158,2.335496527777778,1.1620045701678354,13.149298597194388,0.19012420940333766,11776
159,2.4202916666666665,1.2011279058423858,15.419839679358716,0.19189031126129052,11775
160,2.566125,1.2647149560783932,18.30761523046092,0.194899020305402,11774
161,2.7317881944444444,1.3990721380861897,22.394789579158317,0.20031319910514542,11773
162,1.9087256944444444,0.8621753533207329,5.927855711422846,0.18644354293441512,11772
163,1.9869340277777776,1.0204897621090563,6.861723446893787,0.18589369158878505,11771
164,2.0308958333333336,1.0108976265947225,7.4579158316633265,0.18634959021899772,11770
165,2.12134375,1.0566170224258407,8.862725450901804,0.1869983041266252,11769
166,2.2304444444444447,1.111316254857029,11.014028056112226,0.18859170305676853,11768
167,2.3347430555555553,1.160776376177488,13.13627254509018,0.1903127383676583,11767
168,2.4197118055555555,1.199964986647572,15.402805611222444,0.1920374707259953,11766
169,2.5655868055555557,1.2636268776500934,18.286573146292586,0.19506849315068495,11765
170,2.7313368055555554,1.398204989671063,22.367735470941884,0.20051068404784303,11764
171,1.9025729166666667,0.8411161055661102,5.861723446893787,0.18700854700854702,11763
172,1.9849895833333333,1.0145291834375003,6.837675350701403,0.18596131301289565,11762
173,2.0303784722222225,1.009783684965686,7.4509018036072145,0.1865250134480904,11761
174,2.120791666666667,1.0554758770637276,8.85370741482966,0.18718877320054322,11760
175,2.229826388888889,1.1101356296423177,11.003006012024048,0.18878062107276203,11759
176,2.3339930555555557,1.1595486395215637,13.122244488977955,0.19051618814905316,11758
177,2.4191354166666668,1.1988026599264259,15.386773547094188,0.19223756186506902,11757
178,2.5650520833333332,1.2625406945657103,18.266533066132265,0.1952276467361492,11756
179,2.7308854166666667,1.3973375545934812,22.341683366733466,0.20065479660940935,11755
180,1.9018819444444444,0.8242019052765719,5.854709418837675,0.18757487591990418,11754
181,1.9851180555555556,1.0153678237720258,6.838677354709419,0.18608058608058609,11753
182,2.0298645833333335,1.0086691606754008,7.443887775551103,0.1867007672634271,11752
183,2.1202430555555556,1.054335686094689,8.844689378757515,0.18726634190551716,11751
184,2.2292083333333332,1.108959022572787,10.991983967935873,0.18896991795806745,11750
185,2.333246527777778,1.1583243424234533,13.109218436873748,0.19062906061300927,11749
186,2.4185625,1.197642366764004,15.369739478957916,0.19238542277853837,11748
187,2.5645243055555556,1.2614195019381709,18.24549098196393,0.1953978801691471,11747
188,2.730440972222222,1.3964802693907552,22.314629258517034,0.2008531656937584,11746
189,1.9053854166666666,0.8284394925931798,5.8937875751503,0.18769126147568857,11745
190,1.97878125,0.998503217293192,6.758517034068136,0.1865085248332098,11744
191,2.029350694444444,1.007557493930222,7.43687374749499,0.18674211802748586,11743
192,2.1196944444444443,1.053199819156325,8.836673346693388,0.1874362172581925,11742
193,2.2285902777777777,1.1077864369914963,10.980961923847696,0.18906834565197556,11741
194,2.3325,1.1571022388948433,13.095190380761524,0.1908332695692096,11740
195,2.417989583333333,1.1964843957546227,15.35370741482966,0.1925863081641976,11739
196,2.5640034722222222,1.260302559609335,18.225450901803608,0.19561273297047665,11738
197,2.73,1.3956260175010176,22.288577154308616,0.20104297788167597,11737
198,1.9112430555555555,0.8401200498512095,5.9579158316633265,0.18785738311469896,11736
199,1.978267361111111,0.9958630325007328,6.75250501002004,0.18652619082949992,11735
200,2.0288368055555552,1.0064486869015326,7.429859719438878,0.18691840863115305,11734
201,2.119145833333333,1.0520666411060537,8.827655310621243,0.187627695800227,11733
202,2.2279722222222222,1.1066132008428193,10.969939879759519,0.18925831202046037,11732
203,2.331753472222222,1.1558853092495665,13.082164328657313,0.1910232843137255,11731
204,2.4174166666666665,1.1953316212210003,15.336673346693386,0.19273487521233507,11730
205,2.563486111111111,1.2591888758255632,18.20440881763527,0.1957837956847204,11729
206,2.7295729166666667,1.3948012827607088,22.2625250501002,0.20123323431451975,11728
207,1.9126423611111112,0.8428384960451382,5.973947895791583,0.18802415296880243,11727
208,1.9773055555555556,0.9937695798154054,6.740480961923848,0.1867102720380556,11726
209,2.0283229166666668,1.0053410298943606,7.42184368737475,0.18712029161603888,11725
210,2.1186006944444444,1.0509327927074508,8.818637274549099,0.18781956595841381,11724
211,2.227357638888889,1.1054453848060497,10.958917835671341,0.18944866051019477,11723
212,2.3310104166666665,1.1546688593257275,13.069138276553106,0.1911370083569731,11722
213,2.416847222222222,1.194179457856597,15.319639278557114,0.1928837726470011,11721
214,2.562972222222222,1.2580771023226072,18.184368737474948,0.19594445668944238,11720
215,2.7291250000000002,1.3939258614635337,22.236472945891784,0.20142393655371305,11719
216,1.9134583333333335,0.8446566353824155,5.982965931863728,0.188243175347513,11718
217,1.9721319444444445,0.9792895449439586,6.675350701402806,0.18688081657160013,11717
218,2.027809027777778,1.0042362360854027,7.414829659318638,0.18729729729729727,11716
219,2.1180555555555554,1.0498049180327869,8.809619238476953,0.1880118289353958,11715
220,2.226746527777778,1.1042767615308209,10.947895791583166,0.1896393922753066,11714
221,2.3302708333333335,1.1534528950199516,13.055110220440882,0.19134239005295878,11713
222,2.4162777777777777,1.19302962545697,15.303607214428858,0.19308583775289725,11712
223,2.5624618055555555,1.256968599802978,18.16432865731463,0.19610547219770522,11711
224,2.7286770833333334,1.3930514252556756,22.20941883767535,0.20157906609519513,11710
225,1.9163715277777778,0.8511310618482919,6.016032064128256,0.18837441705529648,11709
226,1.9677118055555556,0.9671643423957254,6.621242484969939,0.18719733656174337,11708
227,2.027298611111111,1.0031325895502705,7.407815631262525,0.18747463817124305,11707
228,2.1175104166666667,1.048676462630546,8.801603206412826,0.18806921675774133,11706
229,2.2261354166666667,1.1031152954094898,10.936873747494989,0.1897388914338067,11705
230,2.32953125,1.1522421207175382,13.042084168336673,0.19145666871542716,11704
231,2.4157118055555555,1.1918818498688417,15.2875751503006,0.1932227829848594,11703
232,2.5619513888888887,1.2558637215013513,18.14428857715431,0.19626684338413958,11702
233,2.7282326388888887,1.3921787481975383,22.183366733466933,0.2017706310131442,11701
234,1.9137118055555555,0.8667293236493216,5.987975951903808,0.18390227576974563,11700
235,2.0187465277777776,1.0925027390827984,7.2955911823647295,0.18280455981321247,11699
236,2.0394548611111114,1.0309314682743038,7.590180360721443,0.18336633663366336,11698
237,2.1306527777777777,1.0771966077167274,9.026052104208416,0.18405861456483127,11697
238,2.2409270833333332,1.1325731692767287,11.220440881763528,0.1856581532416503,11696
239,2.3477361111111112,1.183017623360566,13.384769539078157,0.18730348854618953,11695
240,2.4292812500000003,1.2207228647019222,15.713426853707416,0.18900650427241422,11694
241,2.574454861111111,1.2832287849504278,18.673346693386772,0.191940330543035,11693
242,2.7386180555555555,1.4131836058839489,22.86372745490982,0.19716890174423699,11692
243,1.9131770833333333,0.8426646339803446,5.983967935871744,0.18436034829202946,11691
244,2.0170729166666668,1.0936915256396353,7.271543086172344,0.182857930274218,11690
245,2.0389340277777777,1.0297779511012188,7.582164328657314,0.1835601955860975,11689
246,2.1300833333333333,1.0760109802694209,9.017034068136272,0.18424269363262583,11688
247,2.2402847222222224,1.1313480119404464,11.20941883767535,0.18575131849468132,11687
248,2.3469479166666667,1.1817342559263582,13.370741482965931,0.18742505995203837,11686
249,2.4286701388888887,1.219534581825616,15.696392785571142,0.18914778167890203,11685
250,2.5738819444444445,1.2820992933825097,18.65130260521042,0.1921134629848501,11684
251,2.738114583333333,1.4122970870314502,22.83567134268537,0.19736726634488813,11683
252,1.9180937499999997,0.8515489372948765,6.039078156312625,0.18450306952049114,11682
253,2.0154270833333334,1.0912802807510815,7.2494989979959925,0.18299930891499655,11681
254,2.0384131944444444,1.028625547854319,7.575150300601202,0.18373015873015874,11680
255,2.129513888888889,1.07482797978151,9.008016032064129,0.1843159065628476,11679
256,2.2396458333333333,1.1301250507737768,11.197394789579159,0.18595078299776283,11678
257,2.346159722222222,1.1804559460347435,13.356713426853707,0.1876219054763691,11677
258,2.4280625000000002,1.2183482486321684,15.678356713426854,0.18936537355403593,11676
259,2.5733125,1.2809716184014874,18.630260521042086,0.19227666326036683,11675
260,2.7376145833333334,1.411405915277519,22.80861723446894,0.19751350876422263,11674
261,1.9323645833333332,0.882061952738531,6.201402805611223,0.18468250121182744,11673
262,2.0145,1.0890833126499544,7.236472945891784,0.18319025200775407,11672
263,2.037892361111111,1.027475963217717,7.567134268537074,0.18392478813559324,11671
264,2.1289479166666663,1.0736474882448785,8.998997995991983,0.18450061240396393,11670
265,2.239003472222222,1.128907794731349,11.186372745490981,0.1861340021497671,11669
266,2.3453784722222224,1.17917920733594,13.3436873747495,0.18780506119996995,11668
267,2.427454861111111,1.2171656127030626,15.661322645290582,0.18950735764555343,11667
268,2.5727430555555557,1.2798461434644712,18.60821643286573,0.19245059501373107,11666
269,2.737121527777778,1.4105197192407373,22.78056112224449,0.1977127776555971,11665
270,1.935732638888889,0.8894242238888161,6.240480961923847,0.18481053307642903,11664
271,2.0138819444444445,1.0877416818678685,7.228456913827656,0.18339340171887994,11663
272,2.0373715277777777,1.026330903618667,7.560120240480962,0.18409542743538768,11662
273,2.1283819444444445,1.072469631664638,8.98997995991984,0.18468568880962996,11661
274,2.2383680555555556,1.1276894438842784,11.17434869739479,0.18633428981348638,11660
275,2.344597222222222,1.1779045796778647,13.329659318637276,0.18792753514244906,11659
276,2.4268506944444446,1.2159849370397449,15.644288577154308,0.18971370012169347,11658
277,2.5721770833333335,1.2787224937802633,18.587174348697395,0.1926145552560647,11657
278,2.7366284722222223,1.40963701026075,22.753507014028056,0.19790382244143034,11656
279,1.944767361111111,0.9112433113786461,6.346693386773547,0.1848752762867067,11655
280,2.011739583333333,1.0831784266311806,7.19939879759519,0.18343771746694504,11654
281,2.0368506944444444,1.0251852584242078,7.55310621242485,0.18413372247280443,11653
282,2.1278159722222223,1.071294412143385,8.980961923847694,0.18487113689612855,11652
283,2.2377291666666665,1.1264752523794894,11.163326653306614,0.1864285073153218,11651
284,2.343815972222222,1.176636509490844,13.31563126252505,0.18812551734517272,11650
285,2.42625,1.2148062281756253,15.627254509018035,0.18985637342908437,11649
286,2.5716111111111113,1.2776024001382618,18.56613226452906,0.1928328566031626,11648
287,2.7361354166666665,1.4087539831498959,22.726452905811623,0.19809532207574623,11647
288,1.9531458333333331,0.9324042765766054,6.44689378757515,0.18495492695057505,11646
289,2.0113715277777775,1.0824202667127012,7.19438877755511,0.18370473537604456,11645
290,2.036329861111111,1.0240424374598227,7.545090180360722,0.1843293492695883,11644
291,2.1272534722222223,1.0701217173291722,8.970941883767534,0.18496593320674634,11643
292,2.23709375,1.125264829275334,11.15130260521042,0.18662952646239556,11642
293,2.3430381944444445,1.1753688157144022,13.301603206412826,0.18832391713747645,11641
294,2.4256493055555555,1.2136297984359858,15.610220440881765,0.18999935811027666,11640
295,2.571045138888889,1.2764858648868744,18.544088176352705,0.1930080510077268,11639
296,2.7356493055555555,1.4078721408562611,22.69839679358717,0.19829603143071559,11638
297,1.9673958333333335,0.9698981662872169,6.621242484969939,0.18492736077481842,11637
298,2.009711805555556,1.0786821631763812,7.171342685370742,0.183875925667179,11636
299,2.0358125,1.022900698260659,7.538076152304609,0.1845008640170145,11635
300,2.1266909722222223,1.0689500348578826,8.961923847695392,0.18515205724508046,11634
301,2.2364618055555554,1.1240535257669217,11.140280561122244,0.18681417521136895,11633
302,2.3422638888888887,1.1741044692041769,13.2875751503006,0.18844732674760578,11632
303,2.425048611111111,1.2124585131454984,15.592184368737476,0.19021913758755865,11631
304,2.5704826388888886,1.2753711675957957,18.52304609218437,0.19317321216055394,11630
305,2.7351631944444446,1.4069836377323617,22.671342685370742,0.19844426765667816,11629
306,1.98409375,1.0228273823586544,6.831663326653306,0.18495159870929892,11628
307,2.0066944444444443,1.0715642779031298,7.1312625250501,0.18406632007868484,11627
308,2.0352916666666667,1.021765239762251,7.531062124248497,0.18467269824374666,11626
309,2.1261284722222222,1.0677826317723431,8.952905811623246,0.18533855623950754,11625
310,2.235826388888889,1.1228479402656861,11.128256513026052,0.18692598595353863,11624
311,2.3414930555555555,1.1728434789056128,13.274549098196392,0.1886322463768116,11623
312,2.4244513888888886,1.2112863448489206,15.575150300601203,0.1903628409675759,11622
313,2.5699236111111112,1.2742569628907041,18.502004008016034,0.19333874898456538,11621
314,2.734684027777778,1.4061090238690483,22.64428857715431,0.19863710783662994,11620
315,1.9888020833333333,1.0361223866265115,6.891783567134269,0.18479209072404768,11619
316,2.00503125,1.067990419933189,7.109218436873747,0.18421423537702608,11618
317,2.0347743055555556,1.02062745834151,7.5230460921843685,0.1848694725625999,11617
318,2.1255694444444444,1.0666177690945564,8.943887775551103,0.18552543132422136,11616
319,2.2351944444444443,1.1216414803584078,11.117234468937877,0.18711131140153223,11615
320,2.3407187499999997,1.1715878462070204,13.260521042084168,0.1888317968868067,11614
321,2.423857638888889,1.210100405259637,15.55811623246493,0.19057126296129326,11613
322,2.5693645833333334,1.2731463275209907,18.47995991983968,0.1935151548012796,11612
323,2.7342048611111114,1.4052290237741776,22.617234468937873,0.19883040935672516,11611
324,1.9973750000000001,1.0639154862979883,7.004008016032064,0.18469241773962802,11610
325,2.002930555555556,1.0629390268426124,7.0811623246492985,0.18437809537285976,11609
326,2.0342569444444445,1.0194925119395901,7.5160320641282565,0.18504199440074653,11608
327,2.1250069444444444,1.065455668445528,8.934869739478957,0.18571268363799484,11607
328,2.2345625,1.1204405535510618,11.1062124248497,0.18729700469144714,11606
329,2.3399513888888888,1.170333844779539,13.246492985971944,0.18895612708018156,11605
330,2.423267361111111,1.2089150180326436,15.541082164328657,0.190715667311412,11604
331,2.5688090277777778,1.2720375444197687,18.458917835671343,0.1936814678102269,11603
332,2.7337256944444444,1.4043525256156064,22.58917835671343,0.19903300212916963,11602
333,2.011795138888889,1.1203924079689747,7.197394789579159,0.18446331616316303,11601
334,1.999972222222222,1.055563271712107,7.042084168336673,0.18454752418895845,11600
335,2.0337395833333334,1.018360402720085,7.509018036072144,0.18521483853749665,11599
336,2.1244479166666665,1.064294481736268,8.925851703406813,0.1857880556802874,11598
337,2.233934027777778,1.1192434248872738,11.094188376753506,0.18750000000000003,11597
338,2.339184027777778,1.1690819893570437,13.233466933867737,0.18914212160218066,11596
339,2.4226770833333333,1.2077319196079865,15.524048096192384,0.19086038856257664,11595
340,2.5682534722222226,1.2709336895344732,18.437875751503007,0.19384816042606381,11594
341,2.733253472222222,1.4034797764670461,22.56312625250501,0.19917399413802292,11593
342,2.0163333333333333,1.1564342591061885,7.259519038076152,0.18412698412698414,11592
343,1.9984687499999998,1.051888685608252,7.022044088176353,0.1847888127853881,11591
344,2.0332222222222223,1.0172311328487895,7.502004008016033,0.1853880058768532,11590
345,2.1238923611111113,1.0631358502225832,8.916833667334668,0.18597595235419712,11589
346,2.2333055555555554,1.118044067712285,11.08316633266533,0.18759605822258388,11588
347,2.338420138888889,1.1678350025613802,13.219438877755511,0.1893428333207004,11587
348,2.422090277777778,1.2065508155547464,15.507014028056114,0.19107004393900232,11586
349,2.567701388888889,1.2698303443687473,18.416833667334668,0.1940152339499456,11585
350,2.732784722222222,1.402603672993309,22.53607214428858,0.19936863634342628,11584
351,2.0102256944444448,1.1523098049037472,7.175350701402805,0.18419215193408742,11583
352,1.993378472222222,1.0388856857686821,6.954909819639278,0.18498775392594727,11582
353,2.032704861111111,1.0161029963154595,7.493987975951904,0.18545260061505547,11581
354,2.1233368055555553,1.0619798829476013,8.907815631262526,0.18616422947131608,11580
