,Fuel to Power,Power to Speed,Temperature-Pressure,time
77,2.3359435152748048e-05,1655.2911666666669,31.56425538863488,11857
78,2.298661083793559e-05,1856.1530000000002,28.23103898782919,11856
79,2.394214354540595e-05,2124.914166666667,25.910038366832737,11855
80,2.494213733338704e-05,2695.1267777777775,23.152912846160977,11854
81,4.568917999481822e-05,1816.6226666666669,48.037644303162125,11853
82,4.282395978984219e-05,1081.9488333333334,47.414869281045746,11852
83,3.0190422810308324e-05,931.1267777777778,45.8121351766513,11851
84,2.383673668962735e-05,1227.0975,40.921786299987374,11850
85,2.3661937098344973e-05,1442.5418,35.26399207528479,11849
86,2.3325668418004835e-05,1655.3056666666666,31.582148111819517,11848
87,2.2935560336904395e-05,1856.1320476190476,28.252237367479008,11847
88,2.3902982519644957e-05,2124.909166666667,25.932003210640982,11846
89,2.4913982174780942e-05,2695.1993333333335,23.175545973014327,11845
90,4.410080364989673e-05,2101.2466666666664,47.45696989528796,11844
91,4.2987781657580825e-05,1070.0715,47.48484351958053,11843
92,3.0070673241802342e-05,931.1397777777778,45.838536060279864,11842
93,2.376857395211488e-05,1227.1105,40.94796665824703,11841
94,2.361554011605536e-05,1442.5529333333334,35.28441094803649,11840
95,2.3291813940962835e-05,1655.3264444444444,31.600245499181664,11839
96,2.2884587356126948e-05,1856.1047142857144,28.273692191053826,11838
97,2.3863820373710176e-05,2124.90425,25.954078411113024,11837
98,2.488612946770438e-05,2695.2392962962963,23.198282265552464,11836
99,4.395511391131578e-05,2441.8849999999998,46.891307827757316,11835
100,4.3103919588370245e-05,1051.7218333333333,47.599572086899286,11834
101,3.0070199596916135e-05,931.1544444444444,45.87205542725172,11833
102,2.3700549465661264e-05,1227.1164166666667,40.974206600075874,11832
103,2.3569103548684388e-05,1442.5665333333334,35.304973692048044,11831
104,2.3224459840008976e-05,1655.3428888888889,31.615876136642903,11830
105,2.2859159535665046e-05,1856.086238095238,28.295128346674026,11829
106,2.382465477634032e-05,2124.899625,25.976264367816093,11828
107,2.4858525924041498e-05,2695.2523333333334,23.22107562868963,11827
108,4.4657393306379763e-05,2485.5906666666665,46.88780409731115,11826
109,4.36808291081163e-05,1014.938,47.80411345165036,11825
110,2.9950519593785044e-05,931.1654444444443,45.89858199753391,11824
111,2.3632568966864894e-05,1227.1200833333335,41.000506329113925,11823
112,2.3522818959835737e-05,1442.5708666666665,35.32909253553325,11822
113,2.319068755958555e-05,1655.3579444444445,31.63405232510457,11821
114,2.2808115122229304e-05,1856.064523809524,28.316614853195166,11820
115,2.3785478747566893e-05,2124.895916666667,26.0,11819
116,2.4830658208944147e-05,2695.294074074074,23.243972819510375,11818
117,4.816056733148316e-05,2270.183666666667,47.47339990178425,11817
118,4.327510535543206e-05,1028.3048333333334,47.76039079317767,11816
119,2.9831002597325735e-05,931.1714444444444,45.925165869464585,11815
120,2.363238601193639e-05,1227.1295833333334,41.026992776580926,11814
121,2.3476446769536944e-05,1442.5806,35.34975124378109,11813
122,2.3123324880398878e-05,1655.3751666666667,31.652434518433367,11812
123,2.2782630460961886e-05,1856.0505714285714,28.338221054087708,11811
124,2.3746315619908748e-05,2124.8910416666668,26.022354093449326,11810
125,2.480295426957711e-05,2695.318111111111,23.266974229926834,11809
126,5.681303789736173e-05,1631.0810000000001,48.9662103621556,11808
127,4.399621359718329e-05,977.3568333333333,48.02626735820646,11807
128,2.9830450876526036e-05,931.1886666666667,45.951807228915655,11806
129,2.3564371241117776e-05,1227.1350833333333,41.048331853355315,11805
130,2.338395929712255e-05,1442.5843333333332,35.37055483613906,11804
131,2.308952550723039e-05,1655.392277777778,31.668255794838068,11803
132,2.2731552094726635e-05,1856.0314761904763,28.359947372065648,11802
133,2.3707158820747486e-05,2124.885583333333,26.04482002768805,11801
134,2.477538189437352e-05,2695.327888888889,23.290033594624862,11800
135,6.485065110322796e-05,1238.7436666666667,49.98685158501442,11799
136,4.4569301877152026e-05,934.8736666666667,48.246836510882396,11798
137,2.971070720193509e-05,931.2018888888888,45.98561707392514,11797
138,2.3496381014054908e-05,1227.1393333333333,41.0749301498603,11796
139,2.333743964441321e-05,1442.6032666666665,35.39140406860789,11795
140,2.305575700910115e-05,1655.4072222222223,31.686800526662275,11794
141,2.2680432526110915e-05,1856.0156666666667,28.379757365684576,11793
142,2.368759544159678e-05,2124.8815,26.06734045625181,11792
143,2.4747516588084482e-05,2695.3695925925927,23.3121087545548,11791
144,7.72818605835235e-05,879.8960000000001,50.97980553477935,11790
145,4.454515212436721e-05,935.3805000000001,48.27466216216215,11789
146,2.9591115219927612e-05,931.2104444444444,46.012385818238116,11788
147,2.3428108066188952e-05,1227.1584166666667,41.10171646535283,11787
148,2.3290997631989486e-05,1442.6174666666666,35.41593450479233,11786
149,2.2988494946256256e-05,1655.4174444444443,31.702776175961777,11785
150,2.2654897990228326e-05,1856.0056666666667,28.401651860077735,11784
151,2.3648448053928812e-05,2124.8751666666667,26.089973401179602,11783
152,2.471972890907989e-05,2695.402925925926,23.335375836100848,11782
153,9.616534944942476e-05,582.3303333333333,51.855072463768124,11781
154,4.5442229901557674e-05,876.5708333333333,48.58263544693214,11780
155,2.9590712716179246e-05,931.223111111111,46.03936763794173,11779
156,2.3360271891834334e-05,1227.1546666666666,41.128564154786154,11778
157,2.324476922218797e-05,1442.6184666666666,35.43688155922039,11777
158,2.295469397818841e-05,1655.4348333333335,31.721484536082478,11776
159,2.2603807214924874e-05,1855.987380952381,28.423598082134667,11775
160,2.3609283303536416e-05,2124.870375,26.112661379030857,11774
161,2.4692234382975895e-05,2695.4043333333334,23.35870176095916,11773
162,0.00020339404394441316,176.99633333333335,53.21533143554289,11772
163,4.507239871911409e-05,883.7633333333333,48.58752136752136,11771
164,2.9470948743815722e-05,931.2372222222223,46.066408068269986,11770
165,2.329219171714723e-05,1227.16375,41.15547342933605,11769
166,2.3198266433291493e-05,1442.6365333333333,35.458074844906946,11768
167,2.2887495876391414e-05,1655.4405555555556,31.737615587846758,11767
168,2.2578289835146158e-05,1855.9759047619048,28.445596215388893,11766
169,2.357011514118901e-05,2124.865875,26.13546255506608,11765
170,2.4664412838575747e-05,2695.4414814814813,23.382180539273154,11764
171,0.0002911293857497072,101.902,53.573990107172314,11763
172,4.5374162098518313e-05,863.1931666666666,48.69155509783729,11762
173,2.9351454555476993e-05,931.2428888888888,46.093351972662326,11761
174,2.3292062017729538e-05,1227.1705833333333,41.182444501148254,11760
175,2.315186965672986e-05,1442.6480666666669,35.479314835219874,11759
176,2.2853747826712616e-05,1655.4542222222221,31.756488675814186,11758
177,2.252715760458727e-05,1855.9609047619047,28.4657333890514,11757
178,2.3530982803851902e-05,2124.858125,26.156859331476326,11756
179,2.463680397473404e-05,2695.4554444444448,23.404619935208228,11755
180,0.00022576952429407272,104.82666666666667,53.610319917440656,11754
181,4.514149371672488e-05,871.3343333333333,48.68954865282308,11753
182,2.9350988788280222e-05,931.2576666666666,46.12051002954439,11752
183,2.3223992693270136e-05,1227.1791666666666,41.209605313577725,11751
184,2.310549284108652e-05,1442.6584,35.500601684717196,11750
185,2.2820071555019077e-05,1655.4627222222223,31.772858916011586,11749
186,2.2501665944321284e-05,1855.9472380952382,28.48797155010111,11748
187,2.349220120689909e-05,2124.818625,26.179943059671142,11747
188,2.4608765963957926e-05,2695.5164444444445,23.428309514855208,11746
189,0.00014475707952592057,165.795,53.38882063882064,11745
190,4.599795992831777e-05,804.3835,49.04976509483209,11744
191,2.9231497953198578e-05,931.2633333333334,46.14772727272727,11743
192,2.315586456902149e-05,1227.1909166666667,41.2315560669991,11742
193,2.3059083656969187e-05,1442.6708,35.52193554863969,11741
194,2.2752852143845546e-05,1655.470111111111,31.791897937204865,11740
195,2.2450501199100513e-05,1855.9348095238097,28.508272251308895,11739
196,2.3453195109561717e-05,2124.7993333333334,26.201675295212613,11738
197,2.4581143632967168e-05,2695.532,23.4510025416549,11737
198,0.00010275601788715868,262.7583333333333,53.0392077607114,11736
199,4.605120310330931e-05,799.8343333333333,49.07524821459676,11735
200,2.9111748069795656e-05,931.2773333333332,46.175003895901504,11734
201,2.3087943129778486e-05,1227.19175,41.25883256528417,11733
202,2.30128475459848e-05,1442.6724,35.543316582914564,11732
203,2.2719264392502978e-05,1655.4722222222222,31.808343008790843,11731
204,2.2399331170852812e-05,1855.9227619047617,28.53061224489796,11730
205,2.341408820981235e-05,2124.789125,26.225043680838674,11729
206,2.4552575004544356e-05,2695.6514814814814,23.473939679547595,11728
207,9.497838955558124e-05,291.2943333333333,52.94943593875907,11727
208,4.592413835621781e-05,794.7890000000001,49.1296910455577,11726
209,2.9111366007898725e-05,931.2895555555556,46.20954907161804,11725
210,2.301988734922738e-05,1227.19975,41.28630014097143,11724
211,2.2966401402419963e-05,1442.6872,35.56484555790321,11723
212,2.2652114232564996e-05,1655.4746111111112,31.82490660024907,11722
213,2.237382541586001e-05,1855.9101428571428,28.55307536211602,11721
214,2.3394552740175726e-05,2124.7823750000002,26.246997084548106,11720
215,2.452549993170644e-05,2695.6070740740743,23.496649995281686,11719
216,9.071446714322001e-05,312.3353333333333,52.90086466921376,11718
217,4.666142045028045e-05,739.3688333333333,49.43043785310736,11717
218,2.899181154320311e-05,931.2974444444444,46.23695720087473,11716
219,2.2951734268351678e-05,1227.213,41.31383115216833,11715
220,2.292014155960011e-05,1442.6903333333332,35.58652296535052,11714
221,2.2618527460033332e-05,1655.4766666666667,31.84423572437869,11713
222,2.232266280116832e-05,1855.897380952381,28.573590192644485,11712
223,2.3355395782772464e-05,2124.7766666666666,26.269060128429658,11711
224,2.4498644783885404e-05,2695.53837037037,23.520527235791565,11710
225,8.142129003891937e-05,368.454,52.719736316420295,11709
226,4.7145394241991805e-05,696.4271666666667,49.679322638146175,11708
227,2.8872017979870238e-05,931.3131111111111,46.2645817044566,11707
228,2.295166101781925e-05,1227.2169166666665,41.33611610583097,11706
229,2.2873471809485696e-05,1442.7193333333335,35.60824846223656,11705
230,2.2584857400116457e-05,1655.4848333333332,31.86095856215676,11704
231,2.2297137296457478e-05,1855.8863333333331,28.594221193632094,11703
232,2.331622992759889e-05,2124.77175,26.291174751607247,11702
233,2.4471695797557158e-05,2695.479851851852,23.54339908235183,11701
234,0.00026538741507602716,131.88266666666667,52.86239453595822,11700
235,4.125706095910447e-05,1159.3975,46.69727837020532,11699
236,3.09102114449414e-05,931.0120000000001,45.516648928082724,11698
237,2.4313340002976005e-05,1227.0355833333333,40.652684144818984,11697
238,2.412619497459678e-05,1442.4156,35.03794117647058,11696
239,2.3730856507700693e-05,1655.135277777778,31.40355987055016,11695
240,2.3292283761479114e-05,1856.327,28.032756742032145,11694
241,2.4217295062660244e-05,2124.858833333333,25.708300260800545,11693
242,2.5164177014249096e-05,2694.895,22.94784601283226,11692
243,0.00019060486886867564,138.15666666666667,52.87394451145959,11691
244,4.1947224894549737e-05,1152.2414999999999,46.799328966288556,11690
245,3.079056934984997e-05,931.0210000000001,45.5492464606485,11689
246,2.4245399299654325e-05,1227.0369166666667,40.67791526059243,11688
247,2.4033718567651384e-05,1442.4179333333334,35.057611149278635,11687
248,2.369701254850797e-05,1655.1547222222223,31.420784059614455,11686
249,2.3241239707221947e-05,1856.3061904761905,28.053248789800232,11685
250,2.4177857259460473e-05,2124.8781249999997,25.731039963669392,11684
251,2.5122558367000725e-05,2694.9366666666665,22.970677312775333,11683
252,0.0001291134010596413,219.44533333333334,52.57725193875521,11682
253,4.225239475315902e-05,1139.9748333333334,46.88840788840788,11681
254,3.0670783155176264e-05,931.0344444444444,45.57497714111552,11680
255,2.4177399632381277e-05,1227.04125,40.703203203203195,11679
256,2.3987207192575633e-05,1442.4355333333333,35.080868625331625,11678
257,2.3663264694761505e-05,1655.1675,31.438047356470964,11677
258,2.3190180825948046e-05,1856.2864761904764,28.075773090313334,11676
259,2.4138464665013408e-05,2124.8935,25.752429667519184,11675
260,2.5094955063332535e-05,2694.949222222222,22.992556857339764,11674
261,7.917006316011705e-05,454.71733333333333,51.72818339433635,11673
262,4.227670012153083e-05,1135.3771666666667,46.943444730077125,11672
263,3.067042445003275e-05,931.0453333333332,45.607720476045166,11671
264,2.4177379928577574e-05,1227.04225,40.72867343104096,11670
265,2.3940769980455922e-05,1442.4487333333334,35.10062954947865,11669
266,2.3595822821081e-05,1655.189388888889,31.45295884406202,11668
267,2.316478052422232e-05,1856.2662380952381,28.096432476763255,11667
268,2.4118759832193826e-05,2124.9019583333334,25.775337164968988,11666
269,2.5067034389799807e-05,2694.995925925926,23.015641532870227,11665
270,7.371998820480189e-05,515.464,51.52791586998088,11664
271,4.217903043782862e-05,1134.0548333333334,46.97522522522523,11663
272,3.0550617599828914e-05,931.0595555555556,45.6335726286849,11662
273,2.4109203963661792e-05,1227.0555833333333,40.7542011537497,11661
274,2.3894352391875515e-05,1442.4608,35.1240890289541,11660
275,2.356200132551361e-05,1655.2074444444445,31.470459162941893,11659
276,2.3113700757716364e-05,1856.2480476190478,28.117208347588093,11658
277,2.407945356896033e-05,2124.9097916666665,25.796889243391067,11657
278,2.503914462104203e-05,2695.0394074074075,23.037724550898208,11656
279,6.371727566495104e-05,680.0876666666667,50.99194152923538,11655
280,4.249059521543928e-05,1113.972,47.09568449975755,11654
281,3.0430861619415892e-05,931.0723333333333,45.65948012232417,11653
282,2.4041209077227085e-05,1227.0597500000001,40.77978656622725,11652
283,2.384799399548182e-05,1442.4693333333335,35.14404022478556,11651
284,2.3494615252348443e-05,1655.2256111111112,31.48799934911724,11650
285,2.3088269481355887e-05,1856.2301904761905,28.138101109741058,11649
286,2.4040192849407386e-05,2124.913625,25.818492955336264,11648
287,2.5011334463396728e-05,2695.0744074074078,23.0598625651432,11647
288,5.837227134449607e-05,839.4396666666667,50.49779249448123,11646
289,4.2383833969986274e-05,1116.778,47.11662892267874,11645
290,3.0430614678129426e-05,931.0798888888888,45.692437232088174,11644
291,2.3973175578519245e-05,1227.0659166666667,40.810685103708366,11643
292,2.3801419442709404e-05,1442.4910000000002,35.167604382588095,11642
293,2.3460822373314245e-05,1655.2417777777778,31.505660992099042,11641
294,2.3037192701037473e-05,1856.2116190476193,28.159042589671486,11640
295,2.400093838963037e-05,2124.9169166666666,25.841624307499,11639
296,2.49835013382183e-05,2695.111962962963,23.083214038328332,11638
297,5.2424093040850575e-05,1119.0783333333334,49.66310160427808,11637
298,4.263426543126071e-05,1102.3996666666667,47.21496996265628,11636
299,3.031094977093753e-05,931.0899999999999,45.71862068965517,11635
300,2.3905180103120967e-05,1227.0701666666666,40.83652152026176,11634
301,2.3755023043527754e-05,1442.5019333333332,35.187845849802365,11633
302,2.3393497695085995e-05,1655.2557777777777,31.5234445078692,11632
303,2.2986091900806907e-05,1856.1949047619048,28.181968001098674,11631
304,2.3961753590150128e-05,2124.9140416666664,25.863392040256176,11630
305,2.495617621248194e-05,2695.0947407407407,23.1055576105049,11629
306,4.783984366732746e-05,1511.9893333333332,48.69742268041237,11628
307,4.2953120404132845e-05,1070.935,47.38159830037588,11627
308,3.019107489773221e-05,931.1066666666666,45.744706965326785,11626
309,2.3837131677266153e-05,1227.0771666666667,40.86241653017513,11625
310,2.370862077340109e-05,1442.5132666666666,35.21151563118322,11624
311,2.3359610769814293e-05,1655.2787222222223,31.538775510204083,11623
312,2.296067869611257e-05,1856.1754285714287,28.203079884504326,11622
313,2.3922571499173827e-05,2124.9109166666667,25.885269365088455,11621
314,2.4928061106125957e-05,2695.162888888889,23.12804962733207,11620
315,4.6953458665578604e-05,1625.7233333333334,48.431122448979586,11619
316,4.3156225852595345e-05,1058.171,47.47400360833196,11618
317,3.019075425453956e-05,931.1165555555557,45.77803379416282,11617
318,2.3769032373557915e-05,1227.0868333333333,40.88849646821392,11616
319,2.3662432477723807e-05,1442.5116,35.231851044864804,11615
320,2.329235880744331e-05,1655.2877222222223,31.5566361556064,11614
321,2.2909717855921327e-05,1856.147238095238,28.22431000068828,11613
322,2.3883417860631667e-05,2124.9052500000003,25.908684436801373,11612
323,2.4900329286241956e-05,2695.189703703704,23.150597941967185,11611
324,4.52256000680366e-05,1849.9846666666665,47.937917222963954,11610
325,4.34935425731165e-05,1038.4683333333335,47.59334321964081,11609
326,3.0071179197140088e-05,931.1241111111111,45.804397970167614,11608
327,2.3768909695664236e-05,1227.0931666666668,40.9145094077535,11607
328,2.356980067065788e-05,1442.5238666666667,35.25223081499107,11606
329,2.3258555901435676e-05,1655.3048333333334,31.574701358206504,11605
330,2.2884306132701576e-05,1856.1275238095238,28.245658765159863,11604
331,2.3844248116343613e-05,2124.9010000000003,25.930727731864096,11603
332,2.4872658173959373e-05,2695.21,23.174278288313378,11602
333,4.334676109936143e-05,2283.9076666666665,47.11350040420373,11601
334,4.380655488225707e-05,1008.2205,47.75986733001658,11600
335,2.9951298710984403e-05,931.1412222222223,45.830818965517246,11599
336,2.370090034219618e-05,1227.09825,40.94070796460178,11598
337,2.352324945084304e-05,1442.5444666666667,35.276255707762566,11597
338,2.322467808649595e-05,1655.3273333333334,31.59022032926529,11596
339,2.2833274864756464e-05,1856.104857142857,28.267057606071056,11595
340,2.380507914894685e-05,2124.8966666666665,25.952824225708216,11594
341,2.484468874627531e-05,2695.2627037037037,23.195957249070634,11593
342,4.46937871609379e-05,2483.5666666666666,46.85513046262205,11592
343,4.399352843487419e-05,996.3586666666666,47.84675540765391,11591
344,2.9951005643795678e-05,931.1503333333333,45.85729696409308,11590
345,2.3632820935745618e-05,1227.107,40.96709277306671,11589
346,2.3477081469724456e-05,1442.5416,35.29682997118155,11588
347,2.315733012898532e-05,1655.343388888889,31.608446084460848,11587
348,2.2782158183605208e-05,1856.0890476190477,28.288575770133995,11586
349,2.3765914215991413e-05,2124.891958333333,25.97503164192844,11585
350,2.48169185425873e-05,2695.293888888889,23.218815428278976,11584
351,4.684980767661534e-05,2369.273333333333,47.20834009411002,11583
352,4.4820225720325685e-05,940.7955000000001,48.13949183913848,11582
353,2.9831258887477807e-05,931.1634444444444,45.890911896312296,11581
354,2.3564707294078242e-05,1227.1175833333334,40.993537759756705,11580
355,2.343050182727875e-05,1442.5640666666666,35.31754874651809,11579
356,2.312353984410774e-05,1655.3597777777777,31.62679582957064,11578
357,2.275668825995024e-05,1856.073904761905,28.308186972756186,11577
358,2.374635985559233e-05,2124.8870833333335,25.99729278267381,11576
359,2.4775562671166776e-05,2695.3082222222224,23.241731109661796,11575
360,4.995583809059933e-05,2108.529,47.85098952270081,11574
361,4.4523754836657894e-05,943.3166666666666,48.15353535353536,11573
362,2.9711497776887893e-05,931.177111111111,45.91751621872103,11572
363,2.3496642696469283e-05,1227.1256666666666,41.02004313078777,11571
364,2.3384063040106577e-05,1442.5779333333335,35.341832669322706,11570
365,2.305621740100048e-05,1655.3741666666667,31.642587113740962,11569
366,2.270556657880168e-05,1856.058380952381,28.32987192800277,11568
367,2.3707182064334354e-05,2124.8835,26.019723183391005,11567
368,2.474779951732035e-05,2695.3387777777775,23.264751154438173,11566
369,5.689400130338985e-05,1611.1833333333334,49.01408205841446,11565
370,4.507809734366732e-05,905.8353333333333,48.34068170256064,11564
371,2.9711295697673128e-05,931.1834444444444,45.94417813514767,11563
372,2.342874923483063e-05,1227.1248333333333,41.04139682539683,11562
373,2.3338039298762628e-05,1442.5662,35.362548609033794,11561
374,2.3022439562404505e-05,1655.3897777777777,31.661016949152543,11560
375,2.2680112484121677e-05,1856.0418571428572,28.351607984474633,11559
376,2.36680505515048e-05,2124.8757499999997,26.042150239621225,11558
377,2.472000574262635e-05,2695.3727407407405,23.287829254623578,11557
378,6.458485471757526e-05,1243.8416666666667,49.9168765743073,11556
379,4.555691421480561e-05,874.3641666666667,48.53998632946003,11555
380,2.9591609537757577e-05,931.194888888889,45.97105263157894,11554
381,2.3428641045104816e-05,1227.1305,41.06814136791254,11553
382,2.3291296855711895e-05,1442.5989333333334,35.383509682571365,11552
383,2.2988721766661453e-05,1655.4011111111113,31.677044724487274,11551
384,2.26289381889014e-05,1856.0305238095239,28.373464714454233,11550
385,2.3628882149352147e-05,2124.871291666667,26.064747369638113,11549
386,2.4692630342254698e-05,2695.3611111111113,23.311012391863457,11548
387,0.00013200855415430922,340.887,52.61369972122661,11547
388,4.524877493655273e-05,884.0018333333334,48.514680778422665,11546
389,2.9471908736833995e-05,931.2068888888888,45.99798543313189,11545
390,2.3360490809344572e-05,1227.1431666666667,41.09494718085784,11544
391,2.324485193537654e-05,1442.6133333333335,35.40451683821325,11543
392,2.2921392176227453e-05,1655.4162222222221,31.695637832934775,11542
393,2.2577843787182883e-05,1856.0125714285716,28.395373072113376,11541
394,2.3589717745987763e-05,2124.8664583333334,26.087399432771896,11540
395,2.4664516882641956e-05,2695.430111111111,23.333255302214525,11539
396,0.00013640252799351882,322.5746666666667,52.675249500998014,11538
397,4.51531764595622e-05,878.4911666666667,48.56790968183373,11537
398,2.9471704777041184e-05,931.2133333333334,46.03196276183089,11536
399,2.3292421067213916e-05,1227.1516666666666,41.12181447502549,11535
400,2.3198671668090782e-05,1442.6113333333333,35.42557022809124,11534
401,2.288757114947155e-05,1655.435111111111,31.711821033514944,11533
402,2.2552333536646426e-05,1856.0005238095237,28.415356795103634,11532
403,2.3550531459607818e-05,2124.8635833333333,26.11016458043579,11531
404,2.463699761153033e-05,2695.4342592592593,23.35660041252579,11530
405,0.000315560472523964,89.78733333333334,53.57431874483898,11529
406,4.5827607394887445e-05,829.1945000000001,48.81571675302246,11528
407,2.9351941350525772e-05,931.2274444444445,46.05902454178317,11527
408,2.3224388541575632e-05,1227.15825,41.148743462176306,11526
409,2.315207935479175e-05,1442.635,35.44677015523285,11525
410,2.2820413880422777e-05,1655.437888888889,31.73066115702479,11524
411,2.250118503247855e-05,1855.9869047619047,28.437434719030705,11523
412,2.351173741621027e-05,2124.82525,26.13310124746156,11522
413,2.460921230404554e-05,2695.4675555555555,23.380098568411174,11521
414,0.00027272591419220824,89.22266666666667,53.62605997931748,11520
415,4.6837583532521334e-05,757.9383333333334,49.195899772209565,11519
416,2.9232348970770752e-05,931.2362222222223,46.0861452340227,11518
417,2.315637561569815e-05,1227.1638333333333,41.17586206896553,11517
418,2.3059520550515325e-05,1442.6434666666667,35.47157324776898,11516
419,2.2786632683374002e-05,1655.454,31.74691817655332,11515
420,2.2475692961405774e-05,1855.9732857142856,28.45963469046291,11514
421,2.3472779948590496e-05,2124.8015833333334,26.15463258785942,11513
422,2.458157427024499e-05,2695.484777777778,23.40255651111424,11512
423,0.00014074351133852863,172.89133333333334,53.30273916598528,11511
424,4.6344616432092425e-05,780.3855,49.1175751222921,11510
425,2.923187462699531e-05,931.2513333333334,46.11332503113325,11509
426,2.3156241955158247e-05,1227.1709166666667,41.203043089119035,11508
427,2.30134973237567e-05,1442.6316666666667,35.492872917084924,11507
